,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2003-03-01,16.447805205061776,,15.543036375169919,14.993796422673315,14.919727683439099,14.995839353548556,19.887049817570137,14.516640710600631,13.33206048488078,16.386618468336227,,12.917245370981167,16.261960416708906
2003-04-01,15.735077472716473,,15.33373951592472,15.503452180710743,14.974230581471499,14.350373863817904,15.629394953734177,13.705445828227866,13.350012373975913,19.42330057399957,,12.856298949887028,18.414701124080725
2003-05-01,15.244142809627728,,14.966225287225377,15.125790174387316,15.071263841930323,15.17702902144957,15.354175025867544,14.243276731743844,12.6162158642576,22.193998416903682,,13.09890989413103,43.400388889075195
2003-06-01,15.18814063132102,,14.470841916080632,15.121561641976278,14.987487848139832,15.157911571643764,23.82235011797208,14.031483098649344,13.680877052975386,11.482140964314251,,13.272016202701924,18.438125134520206
2003-07-01,15.254736437648724,,15.31541820936329,15.592359894088004,15.072207457933036,14.350765171441406,31.32142742051306,14.330044693924766,10.166820450084476,8.49402707536803,,13.314098312893274,-1.4976704985676998
2003-08-01,15.252541696732115,,15.474209187984828,15.299745191953518,14.941475112991162,15.125489735884125,15.874100922666798,14.28293550831614,11.411528121850088,21.532678275192062,,13.214520465177985,4.541092858822409
2003-09-01,15.63311438614704,,15.407776548620081,15.08599852043118,15.01106453209681,14.986931228138735,14.839986989584967,14.091748853342057,12.752075249579795,25.078368047654052,,13.762980304954734,11.817839712445956
2003-10-01,15.21389344578165,,15.973114793402623,15.536786597082392,15.055340680934611,15.117188750631545,16.048796201229194,14.423686174334751,14.056732102245851,16.27359568260745,,13.677825630768714,7.666736782631955
2003-11-01,15.844183426642315,,15.391430442346998,15.869307406979289,15.519428277703476,15.467164014998882,17.718933615095864,14.65027694888867,25.1743482975894,16.060065109596785,,13.365405188667415,9.862128803588943
2003-12-01,15.904128100516715,,16.193279260802182,15.94818960777235,15.601163425191855,15.534565316292259,15.798898201367722,14.904575955891424,14.953941104423592,22.66700185130247,,13.355578984520212,8.630443426866755
2004-01-01,15.915550306177973,,16.212686136116755,15.637498058789134,15.726882269561143,15.111930892874375,16.7349439353081,14.346438235029801,13.886574569971092,21.765519856368833,,13.41397457001179,7.497986837019009
2004-02-01,15.988286017996776,,15.858527051790146,16.269691956660957,15.60623597826477,15.472031983041317,22.50464730379797,14.746646344117798,13.85293055300444,21.868987262657267,,13.486621201362983,15.27479983554771
2004-03-01,15.559505611835968,,15.329319812787498,15.64775657894555,15.328268209281854,15.72970852920058,19.663231459685896,14.671997403332526,13.874933647515414,18.72823759363657,,13.535428404166739,18.911521919986548
2004-04-01,15.946333252172497,,15.626321734518891,15.20613376788037,15.590762529254365,14.7445631905816,17.094769082389348,14.49124542372139,13.90572069198523,17.6204410750851,,13.716831085531119,18.6854195434749
2004-05-01,15.810419563052045,,15.570568074665273,15.75443881593785,15.520466767410708,14.989148529034617,17.3918312792799,14.753022406425147,14.511222231689963,16.678260458271815,,13.722263897492411,21.39172378480635
2004-06-01,15.706978887812975,,15.666510786529884,16.16184378020108,15.186364024344568,15.101250453545976,15.992883791471348,15.152489260576864,13.60337389660513,20.19881017729003,,13.838017005260333,16.503660092032884
2004-07-01,15.925919444310942,16.426355432743247,15.632311968008906,16.301105220675865,15.5018128495099,15.776046339467468,17.740001555636084,15.049130627737615,13.06842467449246,19.634704865799254,,14.00949457060373,14.21127633366447
2004-08-01,16.337969490436585,16.130831084022287,15.749003152414238,14.866417392599681,15.533787472361698,15.67744379528624,20.249735245017472,14.782942426112852,16.744080602670575,18.795639423341573,,13.639582723156963,19.71451437459185
2004-09-01,16.77632141984012,16.117267966567137,15.613203996891057,15.76196858775767,15.672881827131153,15.59893546539021,20.244768615565647,14.894142161881112,13.952473775925366,25.770461753645115,,13.81866442468301,9.216127384243315
2004-10-01,15.776221703888286,16.16311643148235,15.780372128965213,15.814592940361187,16.017580478772768,15.884388787867568,16.512101847332325,15.152389823113653,13.92827216148178,17.992388057594493,,14.055790401276386,11.63509369195703
2004-11-01,16.172327843716538,15.82432868693582,15.986965087066752,16.13547063297233,15.878630898786927,15.337299188619262,16.868894983916075,15.112099193483408,14.075582235303937,18.651290956663985,,14.029764600921432,6.55501458920157
2004-12-01,16.41909605226528,16.64783534917241,16.528013629199968,15.9529034505666,16.17938299525378,15.677861265633057,17.512658733866424,14.947797180224315,15.91866875661494,17.79832616311428,,14.133528531019977,5.736807669869319
2005-01-01,16.27071565878768,16.650500147922767,16.844663124288115,16.196633974164822,16.348927445451952,15.422350296095702,19.247144647821457,15.021200617542247,14.31563315347023,17.806098728120503,,14.00613870580912,12.38630799939555
2005-02-01,16.445526351463172,16.326808379762067,16.430767715385645,15.864547603355511,15.864641639531312,15.666923568094582,21.103186528534977,15.277109333266573,14.652386653939642,27.86781491607265,,14.034008132177634,14.377634774748413
2005-03-01,16.327321953757014,15.967926783003643,16.41895445929465,15.763294858326644,15.869425784498976,15.808312196206222,16.4873301738167,15.423171576113251,2.352960017827402,15.173850769826233,,14.259336831550623,17.431474612995668
2005-04-01,16.45581984947221,16.61299922759669,16.357459285824298,15.935686746608056,16.037136387747164,16.214789398877212,23.08127526625604,15.626672169847112,11.427503134814334,-13.214411517103626,,13.9848366244513,15.740739339602161
2005-05-01,16.168642080605075,16.531237530892717,16.087948941685685,16.377448525050415,16.092597119641773,15.972199917141156,17.33544576765836,15.393654581421004,12.660746952478512,17.909395756436474,,14.26668841225918,14.307794719623246
2005-06-01,16.270190783064958,17.067690833959936,16.269557670713198,16.400002861372897,16.3974344727646,16.99330279872364,18.044420652461785,15.658667552845568,15.425076293624318,18.417570967573848,,14.431352690015958,16.149699909266555
2005-07-01,16.085745775692423,14.999541268644215,16.623491990229667,16.448237447514014,16.562928965996985,16.02319678189019,17.645078200167102,15.46879200230037,14.24884372210703,30.23458319826112,,14.5925502861653,22.895930913013732
2005-08-01,16.4857672538743,13.095788941099801,16.358414103211953,16.677795423156123,16.369806202684025,15.958935687234376,22.63842007846456,15.597944024185612,14.607909481960059,27.602497948612115,,14.618825295284582,10.508071747764943
2005-09-01,16.65145455673553,16.94527616077843,17.280536692230054,16.286298180889844,16.535189296692252,16.12832612849075,17.470297361623853,15.466235871742196,14.620000169321258,19.143376259751882,,14.430045547390804,33.433636778360885
2005-10-01,16.594863590011386,16.99350411927857,16.679391615166885,16.764606830818316,17.158353814756083,16.135904917717752,16.377597252677095,16.050774416665657,15.17803450389752,17.14566985542657,,14.75598438467738,30.661572617509538
2005-11-01,16.79379971016958,17.018079922319586,16.925176953843604,16.57403320947293,16.83045236715049,15.89372697573404,18.598592294130125,15.757691626863501,14.836213394041536,26.801880219317482,,14.458842714049272,18.45066347939135
2005-12-01,16.904696945048116,17.065238022983706,16.98249689444632,17.788700450675144,17.07054073056827,17.08200640679303,17.23726213886819,15.597885494273417,14.912526200077256,17.54953204084748,,14.753965735475191,14.793202545049423
2006-01-01,17.23964744800816,17.24718030491459,17.038095805936972,17.271378979629112,16.978008225483787,16.84415992969263,23.936249945884335,15.962461394528807,15.039256602091205,23.010121513080904,,14.608493257377638,15.232084016104233
2006-02-01,17.648001281322312,17.434704865094474,17.10984040766717,17.22405548162275,16.829283524949986,16.744179909286604,17.441494431717373,15.862037821549483,15.431638005336621,20.582648099270894,,14.704403390355456,32.43421522076424
2006-03-01,16.957593785301967,17.36936428815416,17.11993088923152,17.102349221077525,16.89992157847304,15.923574849471676,17.184052871841487,15.522801177560575,15.039340005246888,26.015726263537687,,14.796472380375617,23.48428022537743
2006-04-01,17.055583261967886,17.18012429511186,17.37860435644942,16.87295348776325,16.926727611544795,16.562493780412282,20.118469839317665,16.212706575533687,14.980890939116685,16.658075561061597,,14.82302014017114,15.812633587179144
2006-05-01,16.97121815309611,17.691835105627163,16.993935508500932,17.08652203222448,17.229481250511135,16.926887132513148,16.76832407207453,16.755603649416543,13.575578879078964,17.508439734206465,,15.196597042544942,29.922203379809524
2006-06-01,17.806121618903582,18.285049701402794,17.354084874352875,17.086294426716552,17.044077258679586,16.597851245998406,19.620361801306228,16.278116070179298,14.610570803834088,28.94618690623056,,14.84864817628032,37.14592432234649
2006-07-01,17.172539927872116,22.83169999937925,17.254697875296944,17.549209221301805,17.229395553781927,16.778202684237016,17.544901499182288,16.248698671938623,15.515182265538638,12.17017149159296,,15.0647527705557,28.140112420001753
2006-08-01,17.650730606181604,19.449179840988776,17.56608549091389,17.79342888583254,17.452052104370367,17.511262351331894,17.334264777189798,16.165199818397,16.437159411396763,7.473665980806938,,15.21500876047403,2.9505500587068774
2006-09-01,17.82156806637496,18.685878370156917,17.478650208874715,17.345393306266395,17.42404508758038,17.737994072781753,17.961477593605736,16.575953307039278,9.42652358644899,19.905513847825507,,15.156180719081892,10.944843199064936
2006-10-01,17.481205951128967,18.421308519754813,17.970890297337935,17.915840551972927,18.23015253579532,17.898660051113826,17.88092191351201,16.74594167466757,15.578692531060183,-1.008966593007772,,15.06933412392551,21.908984149580775
2006-11-01,18.200855763960007,18.6440418384541,17.78310954629125,17.748825105877412,18.43004831733903,17.963934928880715,18.56459397655191,16.759179223058723,15.917730459439959,28.202624640836632,,15.547801346499057,17.49264102122907
2006-12-01,18.15470995111648,18.759845356956454,18.387060567923534,17.984542523863144,17.91783862641603,18.17145928499293,19.080984857239162,17.26876556724557,16.684776866973547,22.24378782539147,,15.330579281066177,13.130107505515815
2007-01-01,18.47879821038653,18.174845904138472,18.790435256640382,18.538567748328287,18.314559335689438,17.483145593043954,18.793600561621773,16.954821495424646,16.061713585522853,32.66837478248053,,15.353947124542142,15.455194778960598
2007-02-01,18.437652018896152,18.578113085758705,18.314871387481027,18.41611853059399,17.610113087711373,17.856790719927837,18.21298653219351,16.784728297893267,18.777254267210218,6.188237356509379,,15.462511756564433,3.01651841700149
2007-03-01,18.198805316829013,18.57959197317044,18.27385853438866,18.047912009122456,18.245026482495863,17.762948234767034,22.04814911266242,17.38988980935387,17.229217599717433,8.162589261379695,,15.602492826183026,16.816135986077438
2007-04-01,18.17451147527869,18.600693047837744,18.489331173485947,18.73225721095252,18.503771190141638,17.959520378674462,17.063785735049706,17.436333446109565,16.278926701588375,11.091044099904183,,15.72496011822615,18.914335594133505
2007-05-01,18.34260665561595,18.87734792987404,18.287184334798,18.704439491322134,18.381183975294075,18.824477277627544,19.800981892314436,17.348197141328694,16.14183289928769,19.784909869877957,,15.983742640234574,22.804068543608796
2007-06-01,18.543442245385663,18.66587580519554,18.405525643211924,17.300568126207065,18.871626664994913,18.423920255076936,19.433159033208273,17.780651182272827,16.388659261307332,26.9344846174428,,15.819549107300544,-29.99555845703683
2007-07-01,18.623346456767415,19.463290966788865,18.478170079211946,18.919926753232268,18.746111951075587,18.32863706809558,19.39693468102472,17.287205999946142,16.086695426805814,12.016401826814292,,16.281593151091613,33.89958066373146
2007-08-01,18.862805494035815,19.452574678624007,18.59548927888124,19.18106022517681,18.79090683936584,18.868725415986408,23.74442149698006,17.60807997198724,16.5251576025166,13.82568368427784,,16.217169197558526,20.45555969543279
2007-09-01,18.772395170836745,18.954051900006075,19.707930845281208,18.945923007719983,18.88478469885921,18.902999131992985,18.615465023148822,18.093520752079257,14.1292550134597,24.30423215301022,,16.186699602232224,-23.383641635419462
2007-10-01,18.970403562192626,19.301592900050597,18.961619981511667,19.110964701476966,19.095609991480618,19.15640064636856,21.353295136424304,18.722295664175608,17.048470192766512,25.28837036721678,,16.374962926527328,20.04301655343696
2007-11-01,19.445339257091202,19.298228349994353,19.136106022731518,19.68808237499599,19.110943892198357,18.520773758507605,17.859917249094003,18.37054983041655,16.70890973181565,20.630191294787355,,16.159052134787935,16.984462357038254
2007-12-01,19.458338964394837,19.214010542342166,19.700594091607908,19.468505213396874,19.372868902380244,19.04350679245076,20.417107653545596,18.042294143826055,20.537507677801006,22.386572347853857,,16.6893112563546,10.214776288493997
2008-01-01,19.488416152157555,19.440207609550907,19.653579536271145,19.6370004966141,19.15832194306208,18.540026927478024,20.094911922045533,18.78484557222501,17.06007977261509,20.77902448586473,,16.35311422634853,15.472160892316488
2008-02-01,19.60570258753426,19.734874170852034,19.941374876360605,19.340837880285008,19.280036294725406,19.376239482283157,19.760275305189584,18.88706219743581,17.832303346582442,21.44850494105493,,16.859144594853912,19.603093558244726
2008-03-01,19.662255423891217,19.546851183432267,19.460140545293903,19.854401931088823,19.67655697668368,19.42927287424458,19.854569787712382,18.047392495884377,16.565688261330962,19.003502438134344,,16.91606017253564,18.343290389541483
2008-04-01,19.64145322691631,19.26538032023462,19.43891403891061,19.523528298222384,19.590162738665374,19.37869628624584,20.721093135650822,18.849410716867453,17.03945869063401,21.153698790818446,,16.796370675593817,-0.9701960745112053
2008-05-01,19.595819347340196,19.831160324616512,19.224568637579637,21.075729357944166,19.518414832724023,19.90483619689026,20.662986848630073,18.47775059821471,17.189889248217398,21.692110134737355,,17.075200443494616,12.781563810572049
2008-06-01,19.85192374390052,20.189417372931374,19.70080732589258,20.539246725614852,19.818278023497573,20.313022689621075,26.187089521691316,18.454103973235572,16.239181639973445,22.48983311726196,,17.265072127268255,18.49945252668572
2008-07-01,20.079991472642984,20.236404254482416,19.969546946315376,20.108693729679647,19.69935883501384,19.454106171487492,21.289657493002167,18.63640571637477,15.83331623737002,23.55708274192508,,17.465710188595718,20.126001391240408
2008-08-01,20.266283298426167,20.337311442947325,20.335854928009752,20.18233475794463,20.019232881398096,20.3223782836319,20.613255291340657,18.666334140546297,18.096283582876726,22.645314927447604,,17.438706483086342,13.577607025692144
2008-09-01,20.535671447693318,20.771230003509153,20.06070140223651,20.221943059372055,19.928666647355538,19.675472555233203,24.72687642888595,19.20228813903317,16.88319237489074,28.462330960132274,,17.46641682259993,-8.786715438561474
2008-10-01,20.47193455550294,20.747367328623707,20.315142733927132,20.172849337199693,20.144858314823125,20.169002534783946,19.90950682621484,19.30591496562316,18.48856356239125,24.64817630608302,,17.903546438863323,32.70939883153791
2008-11-01,20.942585316117558,20.966156232975575,21.05028215911208,20.85335910687948,21.00802420641602,20.458260541400797,21.303781354472253,19.18184454156262,17.96598613736679,24.732384616022227,,17.724550133703598,41.89599788103623
2008-12-01,21.16056286902707,20.644564425273895,21.159835526654234,21.800258322474896,20.240829484174363,20.284926068241333,22.757058172813093,19.213525835190648,21.14615874032609,21.416694038739415,,17.953854324595852,28.04053249468641
2009-01-01,21.283621319733555,20.82720571574372,21.010946240747373,22.152352631878347,20.568987165462453,20.236781095795518,19.18032832372018,19.565815303575842,18.416741969615828,24.632400254161585,,17.902796162485735,30.48704771526259
2009-02-01,21.092987190157373,20.582596221625213,20.64450753915262,20.286405270224467,20.31117623899462,19.8015091921555,20.54965904292056,19.725623100751392,13.054455771647513,24.435569022782452,,17.947776111219024,15.067706232532087
2009-03-01,20.66759434966581,21.020388455553828,20.71527106858849,20.501897114904438,20.082950476160114,19.973558243058832,25.348153580971402,19.720519993469775,17.162105337339554,21.05901974711108,,18.164938536750853,20.09769818881271
2009-04-01,20.533782873676444,20.583908183227084,20.71101363483247,21.489369199540455,20.60057871397072,20.85271582427369,21.15283483048668,20.024066768292766,18.184114835136,22.330952010088986,,18.11780194684461,32.06213220648605
2009-05-01,20.697260143202893,20.731371484442555,20.720796926458103,20.850471388339596,20.353545859178695,20.057102597279084,21.355009530878498,19.61117466999219,18.979938572395827,26.634515071026915,,18.247331214334004,27.55473758651184
2009-06-01,21.30027375011755,21.141999606235913,20.77045493720179,22.71005498680159,20.682955767318163,20.17715586660514,20.57447078508895,19.952564644319775,18.597068310112462,25.8872031007735,,18.373521313622707,14.526472744740314
2009-07-01,21.449810309998323,21.058904531061795,20.82298808757434,21.3011748192757,20.731277967805045,20.203485144974174,22.271471026431286,20.60543549649947,17.88764305604509,26.087344203713357,,18.481748570614208,26.612189202205478
2009-08-01,21.277601518553233,21.13742565904104,20.85568918257933,20.638435916617674,20.726280743999666,20.895085984057292,22.25845834288094,19.94147581815059,16.614279542779034,29.99984055032839,,18.37495916954803,28.054910840352314
2009-09-01,21.701890722375076,21.121577185983977,21.04081470924413,21.28750087144579,20.852369962183438,20.553614060412386,20.961800437571743,20.036598461598288,16.99562069853338,24.190865685780302,,18.53864514213123,23.858986401203122
2009-10-01,21.288349665433017,21.46450805036105,21.15061391931242,21.915516589350318,21.374926425297563,20.494883816211697,22.816431274398635,20.383073024744835,31.36368593327967,21.55326034198738,,18.48427906215778,21.967884314589757
2009-11-01,20.879879041936523,21.40296040925694,21.114329653731073,22.401929171469945,20.95885367858422,16.720589157332228,23.842264515225338,20.1024537498674,12.145884993881543,21.351114657041606,,18.75266711065324,24.648067747646614
2009-12-01,21.098077399685074,21.500778203864662,21.28049381622618,20.870892687965643,20.888623997119623,20.698542231513063,22.6320625013613,20.086403222597077,22.15863820568044,21.431985103494444,,18.848613737363813,9.058088401890544
2010-01-01,21.61801811872831,21.38889400242082,20.884041534548324,21.037596960679288,21.140246205796583,20.714219398224618,21.21765095737142,19.425891317044343,32.58381133033999,21.0992008930456,,18.786752956907414,23.23119580400016
2010-02-01,21.751467854302874,21.390362000342257,21.23552164970758,20.642276238832252,21.05620174181121,20.62600216208336,21.22512499788127,20.147214448356195,14.780283718772138,21.14027202276949,,18.8864303352125,19.29610480927404
2010-03-01,21.190790160555014,21.080163329589215,20.99569274385804,20.62240911197279,20.82663488253058,20.49230655526468,21.235410083336618,20.59335147764129,21.76383717323526,22.70583206370446,,18.88234098595782,13.287196805105712
2010-04-01,21.610366264049702,21.258693909627517,20.961603683022837,21.097264582411363,21.345058338432246,20.567489044767576,21.794196360950828,20.044977545027475,24.892494826102382,21.945888874030597,,18.87483691222475,33.691072089782075
2010-05-01,21.166605070498516,21.429324390273003,21.427892022243892,21.19896710278417,21.22315746201081,20.701493502609214,21.612903802910015,20.663703416056563,36.98066923644918,23.2149895340512,,19.014682392319756,-20.774996420508753
2010-06-01,21.38181764885172,21.405331079912287,21.282668107715203,21.320419131471404,21.459476645833202,21.370734980726787,22.936763645410263,20.701701045850342,27.642112334549303,21.709991260563207,,19.06066675469484,31.828327599914708
2010-07-01,21.378935663392742,21.611126709769742,21.38466931373162,21.41225087947186,21.536216729461348,21.31337094709296,21.48050410382659,20.323488784102974,19.290716022206784,25.598636228949335,,19.09256904601521,18.463429788933308
2010-08-01,21.302905415702245,21.97510373344068,21.563139759488188,21.44440956381353,21.31568134520319,21.301892754930265,22.084748130047878,21.08427099497587,19.582325692339445,24.91246827448263,,19.153977148238187,65.82122426698983
2010-09-01,21.573490573983406,21.860374913171977,21.98698145256025,21.73136858678435,21.68750832899776,22.078264135544625,21.9703406421546,20.931181305387536,19.401081167303285,31.594856421753647,,19.247083410428175,32.48728184726608
2010-10-01,21.521822153214803,21.84751887618316,21.83440822081108,21.71278573697679,22.14857815328034,21.8712115955482,23.729351769132045,21.582865828096775,19.624200767187162,25.144651553041225,,19.342401208832914,36.65316742428804
2010-11-01,21.56844156750211,22.31085109054905,21.942633957534966,21.660928161129814,22.04538057561558,21.685653806027958,23.141793845228886,21.02235303012423,19.03559096877456,23.03965607797237,,19.456937932321203,22.770979873876716
2010-12-01,21.135688802681397,21.96552663168549,21.57029000480838,21.150098058815708,21.265287361596354,21.312714244107173,24.08624898230099,21.446097529016942,20.460560060278134,24.053184548981022,,19.461092637196295,19.706333334872422
2011-01-01,21.543333071001236,22.133994899720687,21.39428379074063,21.499338546398082,21.547416379984313,21.681399793428977,22.785314396315975,20.931285810581247,19.544156726207774,24.146310620834424,,19.448471273248874,20.134545244866292
2011-02-01,21.586015869495856,21.800466831612617,21.601423000445177,21.00611557561033,21.229404158499403,21.743018368745084,21.460301704158606,20.692244326184138,19.953375355995185,22.725929807101167,,19.482595647472984,19.186650196238208
2011-03-01,21.543719149320307,21.88511763821981,21.67859543828487,21.183332698908156,21.09105771138872,21.59811667088656,23.434800726067746,20.555712764272577,19.757337997110866,22.2555186007248,,19.658049921020243,19.788800527202337
2011-04-01,21.907360849336836,21.952510832783485,21.822955414346453,21.58625431629395,21.747720595618873,21.872957339230112,22.390086465403762,21.16362884903537,20.07924570897909,22.16430388290315,,19.7074258201416,19.802154400931084
2011-05-01,22.299719238479096,22.12810305886556,21.422450500237165,22.090243943664166,21.759560640706567,22.126497753253812,22.383507049250877,20.87520794223902,20.214689016477735,25.00455752367595,,19.851000673787237,19.64841366738845
2011-06-01,22.19525721068818,22.159288681390443,22.090139791344033,22.126160355363904,22.439821273726842,22.452878431799327,22.50213407739684,21.316724578853094,20.20070117744473,22.81663856735322,,20.18687554515316,14.007751359323933
2011-07-01,22.315320358960626,22.274550714162594,22.29653047473114,22.259845188381398,21.969466782461375,21.651545397029476,23.009013121322155,21.738070369858832,20.229702441036824,24.462360238354417,,20.269573073464354,-0.20025771375648294
2011-08-01,22.671517891259438,22.290252128454423,22.216875484492263,22.37427590487222,21.878225578954495,21.996003142508005,22.388235171447096,21.659634656413413,20.57362816307396,23.450966864951024,,20.341055854037474,22.107568008901943
2011-09-01,22.171348858873976,22.590582951240236,22.062860243429174,22.249084264106422,22.52937830178756,21.690902651971108,24.639398450337346,22.15800158936754,18.990524473437446,27.173909864615396,,20.143578298672416,24.23754886895579
2011-10-01,22.35079339388009,22.545971152654452,22.36209728697676,21.331365393508822,22.281875092928285,22.150220985935874,23.918550777138886,21.666746523510604,20.475865568307363,25.549906171861817,,20.26956447692737,22.539621523720363
2011-11-01,22.518765150570353,22.943582312125386,22.186801684411613,22.879975342015328,22.380974101946634,22.255209865897868,22.770446302795847,21.591817930311,20.52071217391802,26.609213056490155,,20.363972667803278,18.746136609127728
2011-12-01,22.97704145971608,22.96629722137151,22.34131522586107,22.932558191002776,22.807450727262385,22.825532003580193,25.88953310791362,22.413845380167963,24.22632058162896,25.765615572921355,,20.32792106015079,22.69872850930072
2012-01-01,22.863128877251896,22.730554825621088,22.600250620664045,22.837701787521368,22.479239215918795,22.23514650900255,21.914144228292574,21.73714770293936,20.373397975579778,27.31886679577755,,20.26339278884862,25.718507293632968
2012-02-01,22.071903431822832,22.371709858256573,22.541006968431624,21.6312317623434,22.681863218497764,21.58472711412932,22.61364384797629,21.54242737145127,20.534361240702875,23.00664291164297,,20.452848448434214,16.922916211350366
2012-03-01,22.378929865548987,22.500433253024216,21.900335595981367,21.737114795234987,21.975610055680797,21.865423043272322,21.413152240118073,21.026503007860153,20.720341064684856,24.60819735269823,,20.340888868496428,18.511375768998068
2012-04-01,22.434834168901094,22.289202427403513,22.388517704950157,21.995511714069004,22.46061178138647,21.869068527359435,22.96237417866854,21.633200284820226,20.654702351479305,23.3955023432754,,20.50561729923979,18.74263732489015
2012-05-01,22.565300000719827,22.479707816314974,22.791284926375166,22.471368111685635,22.589136039307824,22.690006205310137,24.24942726128997,22.435605426248706,20.807738553781526,22.879851270417674,,20.594549068102044,11.323457252989465
2012-06-01,23.046588844480063,22.4799926103726,22.368151669727165,22.403840006151515,22.16233070262663,22.92514870851645,23.69746521077977,21.9790990870559,20.850934461507105,23.985301845191277,,20.682713470867267,79.59215457940417
2012-07-01,22.44897906142176,22.38875492561632,22.685231682861794,22.375839458756143,22.326771278955505,21.90306145082479,22.58371210761836,21.973636932157945,20.754123082474297,23.332129456819867,,20.681938346103127,66.3273859647273
2012-08-01,22.525666485072318,22.387458016663558,22.338286129602018,22.34155092519527,22.44385603778287,22.483044708196374,22.415750282019896,21.402582755979893,24.393598827590157,26.818146505298046,,20.709747596505267,25.542043557649052
2012-09-01,22.45195223848948,22.498759901852956,22.451464260601085,22.375977119429592,22.400719006205385,23.30095384608309,22.93823863374394,21.721144713183566,22.060390382293452,23.812572830579796,,20.57968858247693,21.291613246821715
2012-10-01,22.351693156277037,22.6384608609456,22.494737268781368,22.471068795909694,22.459274186862462,22.865619538681006,24.077520160060203,21.607966867658174,19.14353019012264,25.30829339708958,,20.694463044954553,20.31886453455978
2012-11-01,22.53575828946397,22.918066160815027,22.20482044715849,22.314897335109215,22.357718519984644,22.116161233740083,22.757789211373353,21.802554339168953,20.128872336915897,23.995520758749933,,20.802958705145628,21.341148318163455
2012-12-01,22.469183327098545,22.825646543290436,21.637864104105063,22.373144887050156,22.588750897999212,22.30884989787945,23.255565762442618,21.715290714125533,20.15600565949916,23.639455150436532,,20.8691410675253,26.650718299223236
2013-01-01,22.49150733016355,22.835217474176783,23.00984846824407,22.795918603385548,22.250760159342075,22.477578043569213,23.227308177114917,22.04411970319366,21.35536428554905,22.313066516153384,,20.852550982099043,22.13432108078072
2013-02-01,23.287136973518894,22.653248115235563,22.44461235334846,22.169224112583652,22.263890387326263,23.10964280209814,22.985467695908817,21.83084791480362,13.691380874141764,23.173173755743456,,20.863003583008602,21.227984212080596
2013-03-01,22.834975710880393,22.708454556437776,22.693036436139675,22.768901016769394,22.796193817952542,22.728347435845073,23.164801663639686,22.517574183902887,20.882836691201017,23.851694214945557,,20.85065148279229,10.022994965216174
2013-04-01,22.628911370198125,22.679020782972085,22.54053562357193,22.825220046076872,22.45203005381653,22.30223243484406,22.801297627107893,22.227713246494556,21.105082499935325,23.93708825740783,,20.81214001624921,28.452613565924977
2013-05-01,22.572781699953406,22.634395781243647,22.65512822989952,22.143693026763344,22.421789345767092,22.480554828997143,23.346476227711214,22.445461124700163,21.36277194404765,23.570433982433105,,20.92976956200007,21.23608090027954
2013-06-01,22.646119973372805,22.588629390237337,22.87862682026671,22.920046351139554,22.81192342155912,23.326609468692848,24.53675019232661,22.44603513560546,21.060381302953324,24.748399649115402,,20.541858487469842,16.171477780993133
2013-07-01,22.76006698730093,22.571739219765135,22.850780404853637,22.955024811266266,22.452532306050657,22.720536421370042,23.2307680884862,22.117951386452564,21.09835027898445,26.140296698053874,,20.87746986514281,-159.1312668896341
2013-08-01,22.834331954719993,22.67830392322598,22.70082765119418,22.8021161838021,22.68111971253074,22.4015824226525,24.245367814450024,21.609104148330175,21.50846241295714,27.42545371025878,,20.90455215328324,54.016026645912675
2013-09-01,22.611915145254287,22.505606272921533,22.72835923057996,22.410680999994185,22.707128635185665,22.66871398707346,22.862965223094104,22.170161024480013,21.10326162021392,23.936202509283195,,21.022376819807683,49.69516954187893
2013-10-01,22.343400704474572,22.70273977322002,22.831808971581058,22.69137765226028,22.805970226784797,23.805734845540243,24.073434314210044,22.78021462199691,21.39567785494211,22.9093911104431,,20.79588075087782,22.55534699124833
2013-11-01,23.04935254580821,22.55878756375174,23.021935101416865,22.77855503858877,23.06753843428142,22.723135776470414,23.882915845335976,21.999502793746263,21.482612802239842,25.526774095551477,,21.109945411729807,18.528459135387273
2013-12-01,22.965785373109842,22.824092846116475,22.801119557671804,23.461938577316772,22.98813996141541,23.406323064681185,22.999985463086468,22.62098360637237,21.7427621300848,21.61390755502763,,21.173522689589166,19.38558586993514
2014-01-01,22.825663227463558,22.576648808356346,22.868262196771123,23.00629586073434,22.64201547249583,22.551572896826308,23.08222435910057,22.443637612453813,21.48929551848324,21.67716215688936,,20.958069929689202,20.74493477121023
2014-02-01,22.77589750186774,22.846718843901783,22.942664605764033,22.839498719951898,23.013315200694194,23.681598248197005,23.095262897741097,22.30180700491429,21.462969693691733,23.339474405970126,,21.118921304425843,19.99838773948499
2014-03-01,21.814166190754438,22.686261593112004,22.82740781179298,22.83853659033976,22.439216990250667,22.464793668446895,23.262498355268978,22.187098800929704,21.570608166345625,23.16827978566217,,21.105003900249653,27.743241764191417
2014-04-01,20.954613544844605,22.59091201760516,22.74881929217389,22.969674188619337,22.7648685864712,23.31804113187208,23.040657582490812,22.15200296902884,21.33289473475437,22.82585801889709,,21.05168530832426,22.163094157201392
2014-05-01,20.4949409484764,22.777283057311177,22.52633334757031,23.032545473387803,22.811305649162843,25.084523860943307,24.662828600344632,22.70460577106383,21.21297426609832,23.155653396075216,,20.964314985279703,12.035566663160656
